review_id,customer_id,product_id,category,review_text,rating
2048,6194,386,Food,the very okay item a okay item very bad the,3
2049,7259,560,Electronics,earbuds the screen sound the screen earbuds the,2
2050,2642,806,Beauty,very bad bad product a the,5
2051,9556,349,Clothing,a the size is size a a very shirt the embroidery very the,2
2052,5769,579,Clothing,shirt fabric embroidery cotton cotton cotton dress cotton size a the,4
2053,8619,486,Electronics,very sound excellent earbuds charging the,2
2054,9456,504,Books,good the is product a bad good bad okay is the,5
2055,5872,770,Electronics,charging the battery battery the earbuds the,3
2056,1334,496,Home,a is good a the okay item very a the,3
2057,3141,444,Beauty,item very very a okay the,1
2058,2931,440,Books,very bad good product a good the is a is good okay the,2
2059,8462,475,Electronics,earbuds screen the poor battery the earbuds earbuds charging very wireless screen the,3
2060,9933,336,Beauty,bad product a bad item the,5
2061,6103,446,Food,very a good the is product okay good the,3
2062,3466,656,Home,very very bad product very okay item very the,2
2063,6552,927,Clothing,size dress very size fit size the,5
2064,9197,562,Home,is is product very bad the the,1
2065,6255,313,Beauty,good okay item the okay item okay product very the,2
2066,8455,792,Home,a bad a very the is very product good okay okay the,2
2067,6575,219,Electronics,the wireless battery life the screen screen excellent is very is life the,1
2068,6643,496,Food,item product a very item very bad bad good the,1
2069,7775,951,Food,bad good a product item the a item product the,1
2070,4442,403,Electronics,earbuds very charging poor is poor screen poor poor earbuds charging excellent earbuds the,5
2071,7829,111,Food,item very very a a okay very is the the,4
2072,9976,587,Home,item item very the bad bad the the,1
2073,8275,171,Beauty,product item the the good a a item the the is a the,1
2074,3751,394,Electronics,very earbuds charging excellent battery the poor very the,2
2075,7572,933,Clothing,cotton very cotton is cotton color cotton shirt the embroidery,1
2076,3303,713,Home,very very good a a bad the product okay the,3
2077,6581,351,Electronics,earbuds battery screen wireless the is life charging the poor charging the,1
2078,1105,431,Electronics,life poor very is charging the,2
2079,1449,795,Home,very okay bad okay good a item the is item is the,2
2080,6341,673,Electronics,earbuds battery battery wireless excellent is earbuds very the,4
2081,9509,608,Home,item very a is is is is item the,2
2082,2853,585,Books,okay bad okay the the a the,5
2083,1677,283,Home,okay the okay very is is is good good the,5
2084,6912,404,Home,the good item bad bad very very good product the,3
2085,5408,515,Food,the is a a very good the,4
2086,6597,399,Clothing,shirt the is dress dress the fit shirt is cotton the fabric the,5
2087,7983,150,Clothing,fabric very size fit a the cotton size the,1
2088,1114,197,Food,is a okay the good very is is good a the,3
2089,6780,229,Electronics,excellent very very screen wireless earbuds wireless earbuds earbuds charging charging the,2
2090,3646,707,Clothing,very fit fabric shirt color cotton fit the,1
2091,8645,442,Food,item product good product product a good a item item the,4
2092,7750,262,Food,item item item okay product product the,4
2093,8114,825,Clothing,color size size the cotton color very very a the the,4
2094,8576,631,Home,product okay bad okay a the okay the,4
2095,4709,376,Clothing,dress embroidery a is a cotton size the fabric embroidery a the embroidery,5
2096,1500,838,Books,a bad is product item the,1
2097,3267,228,Beauty,good good very is is bad product the very the,3
2098,1960,202,Food,item bad product okay a good item the,3
2099,2077,634,Clothing,cotton very embroidery fit is dress a shirt very shirt size is the,3
2100,6292,731,Clothing,cotton shirt size the fit shirt embroidery size the,4
2101,5934,576,Books,item is is item item okay a product bad very bad the,2
2102,6107,408,Home,good very bad a a very a the product the the,2
2103,2002,852,Home,okay very okay okay item very okay a bad a a very the,4
2104,4001,910,Home,product okay a a okay okay a a okay product the,3
2105,4411,151,Clothing,size cotton fit cotton is size a cotton very cotton dress color the,2
2106,1734,431,Clothing,shirt a embroidery is very fabric size dress the fit fabric the,1
2107,2470,474,Home,bad product okay product is the,3
2108,2289,707,Food,good a item a very okay bad a very okay the okay the,5
2109,6656,121,Clothing,is a embroidery cotton is fabric fit size color a the,3
2110,9146,978,Books,very okay item item item a product good the,3
2111,7725,237,Food,item item the product bad is a item the good product bad the,1
2112,6151,721,Books,item very okay bad product good the good good bad the,5
2113,1688,863,Books,is the a a is good bad bad item good item the,5
2114,3437,597,Electronics,earbuds is the excellent earbuds wireless battery the,5
2115,4982,668,Beauty,is bad okay item the bad the,5
2116,9786,876,Electronics,earbuds screen screen earbuds the poor excellent sound very sound sound poor very the,2
2117,4164,569,Home,bad good is bad is product very item bad very product is the,2
2118,7082,205,Food,okay is okay very product item bad very a item is the,3
2119,7846,560,Food,a bad is good the okay good the is the,3
2120,5078,868,Electronics,the is earbuds life excellent poor sound poor poor very the,1
2121,1530,237,Beauty,item a bad item good the,3
2122,8881,210,Beauty,the very bad very very is okay very good is the,5
2123,1947,450,Clothing,embroidery shirt fit embroidery a embroidery color embroidery dress is dress the embroidery,3
2124,4420,681,Beauty,is very good a item the,4
2125,2302,398,Home,okay is bad the the good product very okay bad very good the,2
2126,7762,421,Food,a a okay good very very good the,3
2127,1068,269,Home,bad a very the is product bad the is okay the the,2
2128,2672,288,Clothing,embroidery a shirt dress the the,3
2129,9304,112,Electronics,the earbuds charging sound the the,3
2130,7252,918,Electronics,earbuds wireless charging earbuds battery charging excellent charging the excellent sound sound the,2
2131,5617,410,Home,okay is a product product product the,3
2132,7437,295,Clothing,embroidery is shirt size shirt the,1
2133,5318,906,Clothing,cotton fabric dress cotton fabric a embroidery size the dress dress color the,1
2134,3033,950,Beauty,very the the good is product good is the,1
2135,7704,673,Beauty,very product the a a product very the,5
2136,2696,419,Books,okay item bad good good very is good the,1
2137,6074,419,Food,very okay okay bad product very the,4
2138,2713,368,Electronics,earbuds wireless screen the the is excellent life the excellent battery wireless the,3
2139,1447,327,Home,okay bad very is a is okay good very the,2
2140,7441,865,Home,okay a a item is a okay a very the,5
2141,3749,536,Food,bad a item good product good the,4
2142,2330,127,Food,item very a the item the good product the,5
2143,8600,713,Beauty,a okay product bad okay good item good okay okay is the,3
2144,1877,566,Beauty,very a product a is is is item okay product good the,4
2145,2210,552,Electronics,excellent very is sound life is sound the the very excellent earbuds the,1
2146,8335,386,Beauty,product item okay good item okay okay item product the a the,2
2147,2784,591,Clothing,color size color the very very dress embroidery the,1
2148,6701,319,Clothing,dress a a is shirt the color cotton the,4
2149,5971,881,Books,item a a is good is the,4
2150,6717,966,Books,okay is very item bad very a the,5
2151,4955,380,Home,item okay a product a the is good very item the,5
2152,2659,589,Clothing,a fit color fit fabric fabric the,2
2153,7564,313,Food,a bad very the the the product a bad product very the the,5
2154,2622,841,Beauty,good item a a okay is product okay very okay bad very the,5
2155,1784,782,Home,item a bad okay a product good good item the good the,1
2156,4154,675,Electronics,wireless life wireless wireless sound the,3
2157,4165,643,Food,bad good okay good very is the,3
2158,2005,370,Books,product a very very item very a the bad very bad the,3
2159,6944,424,Beauty,is item item item okay item the,4
2160,9622,844,Electronics,very the charging earbuds earbuds poor the the,4
2161,4106,523,Food,is good a item okay good the,3
2162,2109,830,Electronics,sound excellent battery is sound wireless is excellent wireless battery battery the,5
2163,2666,279,Books,a item bad item bad product product product the,4
2164,7790,879,Beauty,is okay product a product bad bad bad the,3
2165,2902,176,Food,very okay item product very the very is is the,3
2166,1914,889,Clothing,fabric shirt color size shirt fit embroidery dress the,4
2167,1259,830,Books,product is item good item a very the,3
2168,9334,404,Home,is bad bad very the very bad bad the,1
2169,8674,888,Beauty,bad okay a a item the,2
2170,5414,798,Books,item product bad product item product okay the a a bad very the,1
2171,8586,983,Electronics,earbuds very very excellent battery charging earbuds poor very the,4
2172,9325,816,Electronics,earbuds very life is battery wireless wireless wireless poor battery screen the,2
2173,2812,140,Beauty,a item a is okay item product the,4
2174,1043,583,Books,good a okay the the item is bad the,2
2175,6345,167,Electronics,earbuds is charging earbuds excellent the wireless screen earbuds sound excellent is sound the,2
2176,3111,231,Beauty,the good very good the good is a very very the,4
2177,1046,822,Clothing,the fabric fit very embroidery cotton fabric the the,2
2178,3319,969,Books,very product a bad is product a item very the,5
2179,7316,956,Electronics,is screen battery excellent is excellent the,5
2180,8607,104,Home,good bad good the item good good good the the,1
2181,3784,628,Books,okay very is good very good the bad item the,1
2182,7810,201,Beauty,okay bad good product a item the the,2
2183,1786,432,Electronics,earbuds screen poor screen screen earbuds the charging the,5
2184,6014,608,Beauty,item a a okay item very item product the,4
2185,3974,574,Clothing,the the color fabric embroidery embroidery shirt embroidery shirt size the,4
2186,6877,921,Books,the bad item okay a item good the,5
2187,6070,946,Beauty,very a bad is good the,2
2188,6777,677,Clothing,dress the very is color dress a fabric the,4
2189,6428,578,Home,is a item good very product item product okay very the,4
2190,2786,999,Clothing,a shirt a embroidery very fabric size a dress size fit very the,3
2191,9421,300,Books,bad very bad very a the good the,3
2192,2733,858,Home,very good very a product a very good item is the the,1
2193,6379,812,Books,very a very is product product bad good the,4
2194,9390,506,Electronics,battery screen screen is screen is earbuds poor the,5
2195,1838,828,Books,is very very item is very the,5
2196,6074,383,Electronics,battery sound sound very is very sound life life excellent is sound the,1
2197,6810,681,Electronics,earbuds screen earbuds sound very life battery the the,1
2198,1887,573,Books,good product okay the a is item is item a product the,5
2199,4573,413,Books,the product is very item is the item is the is the,1
2200,4167,423,Home,good the very product product is the product the,1
2201,9209,429,Books,is is the bad bad the,3
2202,3264,941,Electronics,earbuds poor sound poor very life the screen battery the,4
2203,1878,292,Food,bad okay very very product okay is okay the,2
2204,8397,142,Clothing,shirt fit shirt is shirt fabric cotton dress the,2
2205,5490,918,Electronics,earbuds excellent wireless excellent life very the the,4
2206,3416,589,Home,very good a item a item the,1
2207,7327,403,Home,good very good bad product item is okay very good the,3
2208,8023,106,Home,okay good okay the product the okay bad the very the,4
2209,7734,136,Home,very a very item bad a is product bad very good very the,1
2210,7948,676,Beauty,very product the the a product bad the,1
2211,8573,124,Clothing,embroidery size dress dress fabric embroidery is the embroidery,1
2212,8150,713,Food,bad good a bad okay good the,4
2213,2188,858,Clothing,dress the size cotton cotton the the,5
2214,9370,338,Clothing,is color embroidery a cotton fit embroidery very fabric fabric size the,4
2215,9970,248,Home,bad product okay a okay very is is bad the,1
2216,1868,398,Home,bad very is very very item item bad the,3
2217,5346,550,Home,the a bad product is good a product product a product the,2
2218,5274,114,Books,item item bad is is is okay is item the,4
2219,3509,658,Electronics,poor excellent excellent is very earbuds is charging sound the,3
2220,4209,986,Clothing,size is embroidery is embroidery dress the the is shirt fit the embroidery,4
2221,7024,751,Electronics,wireless poor screen charging wireless battery screen very poor life excellent the,1
2222,2388,690,Clothing,size cotton embroidery cotton is shirt size dress very the shirt a the,5
2223,2683,475,Electronics,charging charging wireless screen excellent screen the screen excellent the,2
2224,9977,692,Electronics,earbuds screen wireless the wireless battery excellent the,3
2225,8683,152,Books,a is bad item the very okay good good product item good the,1
2226,3877,133,Home,good bad the bad a a bad very a very the,1
2227,6468,755,Electronics,sound is poor sound sound life excellent the,2
2228,3715,157,Beauty,okay product item very okay very the the very a very the,3
2229,7002,195,Electronics,earbuds poor screen excellent wireless the screen the,2
2230,7172,885,Clothing,very very is a is is dress size is color dress embroidery the,1
2231,2291,381,Beauty,the very product is a good the okay very is the,3
2232,5640,852,Beauty,is bad product the the the,1
2233,2790,199,Books,the okay good a a bad okay very okay item the,1
2234,5100,520,Electronics,is charging the is very the,4
2235,4253,766,Beauty,a product good the a bad a good a very the,3
2236,3537,454,Books,product good bad a the the,5
2237,8934,910,Home,good product okay product product is product the,5
2238,8321,412,Electronics,very is the excellent screen sound charging the,4
2239,5296,540,Electronics,earbuds very very excellent charging life excellent the battery the,1
2240,8307,985,Home,is is product the bad product bad the,4
2241,3231,839,Beauty,a is is is okay okay okay is okay good okay bad the,5
2242,2048,815,Books,the item good okay a bad is a the,5
2243,6725,516,Clothing,dress cotton color embroidery a a size is fit the,1
2244,9494,130,Electronics,charging poor screen screen battery is very the wireless excellent sound the,3
2245,8208,791,Clothing,dress embroidery embroidery color shirt cotton the,2
2246,1234,603,Books,good the a okay is product the product product good a bad the,5
2247,5857,181,Clothing,size is a dress shirt a dress a shirt dress cotton fit the,5
2248,6178,954,Electronics,earbuds poor wireless battery sound screen poor sound the,5
2249,3525,145,Food,a very is okay is item item product item is good the,2
2250,3610,117,Electronics,the charging is excellent the the battery the,2
2251,8720,247,Home,is item bad the product is the the is a the the,5
2252,3981,781,Home,item very bad is item is okay okay item item good the,5
2253,3842,297,Clothing,shirt color is is very color dress cotton the,2
2254,3073,274,Home,a very good okay the the a bad item very bad a the,5
2255,4652,692,Food,item good very product good very bad the okay the a product the,4
2256,2132,468,Home,okay good is a product the,5
2257,5563,627,Home,the a okay the product product the good item the,3
2258,8171,129,Books,is okay bad bad product item bad is okay is item the,1
2259,6292,311,Books,item okay a item a a product item the good the the,1
2260,9266,610,Electronics,earbuds battery very charging wireless earbuds the,1
2261,2240,139,Home,is okay the a okay product very the,5
2262,4239,433,Books,item the bad is product the,4
2263,6222,490,Home,bad a is is is the,3
2264,6613,431,Beauty,a the very a item the is a a the the the,2
2265,3628,806,Books,bad very good bad is product item okay good okay the the,3
2266,2099,724,Clothing,embroidery very very a is color size is fabric color the,2
2267,5293,574,Electronics,earbuds excellent screen life wireless battery the sound excellent poor sound the,2
2268,3761,855,Electronics,earbuds life wireless the poor is battery very the,3
2269,1361,689,Food,very bad bad very okay the,3
2270,6193,696,Electronics,earbuds the is poor the earbuds excellent the,5
2271,2414,666,Electronics,very excellent is earbuds the sound is life poor the,5
2272,7011,584,Electronics,battery life very very life charging the,1
2273,3104,218,Clothing,color the fit cotton fit size embroidery fit the,1
2274,1646,194,Clothing,is color a the size the,3
2275,5948,928,Beauty,a bad is a a a very a very the,3
2276,4389,196,Clothing,embroidery size the a fabric embroidery the cotton the,4
2277,8934,187,Clothing,is a color fit very very the the the,1
2278,1494,214,Books,very item good bad is very okay okay the,2
2279,9078,178,Books,product good product okay item okay the good the,3
2280,4423,220,Beauty,very the product is the very the product is okay product very the,4
2281,4079,877,Electronics,very charging wireless sound is screen the life is the very very the,5
2282,5023,981,Beauty,product bad the product good the a the a product the the,2
2283,2076,380,Clothing,the fabric fit the shirt is is size the,1
2284,9620,665,Beauty,bad bad okay product product the item product okay product is the,2
2285,6325,654,Beauty,okay the very product is bad product the,2
2286,4518,418,Books,is the okay okay product bad very item item product the,5
2287,4940,644,Clothing,fit size a size fit dress size color the,1
2288,5354,200,Electronics,earbuds poor excellent charging poor is life excellent excellent the,4
2289,5413,359,Clothing,is embroidery dress embroidery shirt a size fit fabric shirt size fabric the,1
2290,7144,177,Food,bad bad okay bad the good the the good the good bad the,1
2291,5230,279,Beauty,the very product the very okay item the,4
2292,5373,926,Beauty,the very item item item item is good the,1
2293,1113,971,Clothing,a the color shirt very a dress dress fit the embroidery,1
2294,8291,861,Electronics,sound earbuds excellent earbuds battery charging the excellent life earbuds earbuds the,2
2295,4173,364,Home,is a product item okay very is item the,1
2296,5253,976,Books,the item the is good the the,1
2297,6418,829,Clothing,is color size cotton the fit fit fabric fit the,5
2298,6395,400,Food,okay bad item okay a the the,2
2299,2095,763,Electronics,is screen poor excellent excellent battery wireless wireless poor very is is the,4
2300,4734,943,Clothing,shirt size is the shirt cotton shirt embroidery dress the,2
2301,2694,228,Home,item is is good item product good is is the,5
2302,5725,277,Food,is item very okay product product product item okay okay the,2
2303,7641,774,Food,very product product item bad bad bad is is the the,4
2304,8739,198,Beauty,a good bad product the a the,1
2305,9548,909,Food,product very good is item is good the,5
2306,2246,407,Food,item item is a bad the the,4
2307,3825,849,Food,the a item item product okay very is product the,3
2308,9143,838,Home,item product very item product very item bad the,4
2309,1504,663,Food,is good a product a the bad item bad very very is the,2
2310,6914,570,Clothing,fit very fabric dress dress the embroidery fit a a size the,1
2311,1157,951,Home,the product is item very good good very very the,5
2312,4683,268,Electronics,earbuds excellent the charging charging screen very screen excellent the,1
2313,3532,788,Home,a item is okay okay the,4
2314,6575,504,Home,is product item bad the good is okay product the,3
2315,5447,610,Home,the the very good a bad good the,4
2316,4698,159,Beauty,good item good okay very very good the bad a the,2
2317,5225,894,Clothing,color a dress very dress fit cotton color the fabric very the,1
2318,1405,163,Books,okay good is bad bad is very the bad very bad the,3
2319,9513,336,Clothing,the is color cotton embroidery fit cotton shirt embroidery very the the,4
2320,1871,107,Clothing,fit cotton dress size embroidery cotton cotton fit the,5
2321,3028,747,Books,bad bad item good very good bad okay very the,5
2322,1207,375,Beauty,is the a item bad a item a the,4
2323,5846,478,Clothing,embroidery size the color is the embroidery very size dress fabric very the,3
2324,1493,430,Food,very very good is very product is very the the,2
2325,4345,369,Books,a is a item a is the the,2
2326,4566,793,Beauty,a a bad is item is item very the,2
2327,7891,453,Electronics,battery earbuds charging the the the,3
2328,9585,514,Electronics,earbuds wireless excellent is screen the,1
2329,1015,336,Home,okay okay the good okay a very the bad a very good the,5
2330,8237,402,Food,okay product the bad okay a the the,2
2331,7029,303,Beauty,okay a a item okay bad a okay very the the the,1
2332,3399,853,Home,is bad good very good the,4
2333,9273,562,Clothing,the cotton the cotton the color fit the is cotton the the,3
2334,9509,541,Beauty,a good very good good bad a okay the,4
2335,8328,892,Books,very bad product bad okay the,5
2336,1380,713,Beauty,a is a a okay is the good the,2
2337,2760,114,Home,item okay item very a a the,3
2338,1933,862,Food,product very the item product okay is bad item okay the is the,3
2339,5963,857,Clothing,color dress dress very size the,4
2340,5325,463,Home,a item is okay is okay the,1
2341,5594,502,Beauty,is a is the very good okay is a a very the,5
2342,2836,291,Books,okay okay very okay okay the okay the,1
2343,1011,406,Books,the product is good is good okay okay a the the,5
2344,4895,844,Electronics,earbuds life life excellent is earbuds screen wireless wireless battery the wireless the,5
2345,3009,421,Books,very item is the is item good a a good product the,5
2346,6141,423,Beauty,bad the product the very the good okay the,1
2347,2551,654,Electronics,earbuds the excellent the wireless very is wireless is the is the,1
2348,2899,294,Food,the item product a a the,4
2349,9219,543,Books,good the bad good product product okay item the the the,4
2350,6990,117,Electronics,earbuds sound sound earbuds is screen the,4
2351,4190,386,Books,a good item bad product good the,5
2352,4493,589,Food,item good product product product good good the,1
2353,3151,838,Home,the a the very okay good the good item item bad the the,1
2354,2804,220,Books,item item a product item the is good the,5
2355,4768,995,Home,product good good bad very the,5
2356,8031,906,Beauty,bad bad the product is is very bad the,2
2357,2727,966,Clothing,is is dress fit color size the,1
2358,7917,106,Beauty,a a the is item the the good bad good bad the,5
2359,2234,808,Electronics,earbuds the very is the life screen the is is the,5
2360,5595,679,Home,okay product is okay the okay the,3
2361,1569,523,Electronics,sound the screen the is the,2
2362,5997,246,Books,okay the a bad a is product a good okay a okay the,5
2363,8062,283,Books,okay the item item the the,3
2364,9592,745,Clothing,fit is color a is cotton embroidery very very the,4
2365,8307,497,Electronics,earbuds screen poor charging charging wireless very very poor sound the,1
2366,7767,594,Electronics,earbuds screen poor wireless battery sound earbuds the poor charging very the,1
2367,3416,430,Electronics,earbuds earbuds excellent excellent screen wireless wireless poor very very battery screen the,2
2368,9560,957,Food,item the the very product good okay the,5
2369,2436,292,Food,product is good item good very good the very okay bad the,1
2370,3024,106,Beauty,the the okay item a okay bad bad very the,5
2371,9818,908,Electronics,is is battery earbuds the is sound wireless is the,4
2372,3476,805,Beauty,okay item product very a product is very the,3
2373,9471,182,Electronics,very excellent charging battery battery sound the,5
2374,6632,574,Electronics,the charging earbuds life very the,5
2375,9563,645,Beauty,product very the is item very product product the very okay the,2
2376,1754,355,Clothing,is embroidery shirt the embroidery shirt shirt fabric fit size size cotton the embroidery,3
2377,1725,645,Food,okay very bad item bad item the is the the the,2
2378,6896,718,Beauty,okay very product is very bad a okay good product bad item the,2
2379,5314,325,Electronics,earbuds poor earbuds sound excellent life is wireless the,1
2380,7257,413,Books,good the okay okay bad product the,3
2381,8387,268,Books,okay item bad a a is product very the okay okay okay the,5
2382,7772,741,Home,good good good bad a okay okay a the very very product the,1
2383,3143,218,Books,product is the item item product the,3
2384,1737,315,Beauty,is okay is item bad bad item the,2
2385,2927,419,Electronics,earbuds battery sound life wireless is wireless excellent the,5
2386,8361,486,Clothing,size shirt fit a shirt fit cotton dress a very dress the embroidery,2
2387,9248,525,Clothing,embroidery very is color embroidery size very the,5
2388,3721,778,Clothing,size shirt fit fit the cotton cotton a a the dress color the,1
2389,5540,692,Home,a the product is item good bad a okay item is the,5
2390,2447,585,Electronics,earbuds very the poor earbuds life earbuds is screen excellent the,1
2391,7099,686,Food,product okay item good very very a item the,3
2392,7453,444,Clothing,color fit is very cotton a the,5
2393,7965,173,Home,is is is is the bad product the,2
2394,1384,660,Food,is item good the very item the,5
2395,7652,217,Food,the is bad bad a very is the,3
2396,4257,522,Electronics,earbuds wireless sound poor charging wireless life the,3
2397,2593,919,Home,very okay a good good very item the,4
2398,7240,572,Food,very good product item a a good item is is item the the,2
2399,8189,262,Home,bad good very bad product very is the okay bad the product the,3
2400,2570,953,Food,good product a the very a bad product is bad very okay the,4
2401,7882,872,Books,bad product very product good item the the is very product very the,1
2402,4187,975,Electronics,screen excellent very charging very excellent the very sound the the,4
2403,7450,927,Food,product good the bad the is the product product the,3
2404,4909,381,Books,is a the a product a item very the product the,4
2405,9588,725,Food,a very bad good the the bad a a okay the,4
2406,8897,637,Food,a okay product okay product the is item the,1
2407,7222,410,Food,is bad is item a bad a okay the,5
2408,4578,280,Electronics,the wireless battery battery very is earbuds wireless is the,3
2409,8404,746,Electronics,earbuds the is poor charging is the,5
2410,7456,984,Home,bad okay the okay the very item item the,4
2411,8774,370,Books,okay product item item bad the,1
2412,3933,743,Food,product very very okay product good good the,4
2413,5899,630,Home,is is very a bad the,3
2414,8750,640,Beauty,is a bad bad okay product the okay bad okay product the the,5
2415,6474,543,Clothing,fabric is dress is color cotton fabric is fabric dress the,4
2416,2798,230,Electronics,earbuds very sound battery screen very is the,2
2417,6479,810,Home,okay a a item item good very bad item is item is the,5
2418,8001,373,Electronics,earbuds the sound the is poor is the,1
2419,9698,848,Home,item is very very okay the,3
2420,1118,988,Beauty,product okay is very is the product a the,3
2421,5011,910,Food,is is a bad product is product the,4
2422,5377,142,Food,very good is is very is okay okay the,5
2423,6607,258,Beauty,item a good item item good a the good very the,4
2424,3135,721,Beauty,bad the bad item good the,5
2425,8211,711,Books,the bad item product bad okay product the okay good okay the,5
2426,6853,320,Electronics,the is the screen battery earbuds earbuds is sound the,1
2427,1908,408,Beauty,good okay bad a is very very very the is the,5
2428,5716,825,Electronics,charging is wireless very life the,4
2429,9622,949,Clothing,fit is color a color size the shirt the color the,1
2430,5497,972,Food,is is product bad is bad the,2
2431,6513,446,Beauty,product good the product the is the is is very the,5
2432,9221,564,Electronics,earbuds charging screen is sound is life the,4
2433,5182,395,Electronics,wireless screen life charging sound earbuds screen life wireless charging the,4
2434,4446,477,Books,good item good item the item the the very the,3
2435,5915,557,Beauty,product is very a is very the,4
2436,8905,710,Books,item okay a bad okay very bad is bad okay a product the,4
2437,5656,660,Beauty,good good okay okay the the,3
2438,6404,472,Beauty,is okay very item the bad very the the product bad the,5
2439,9041,251,Clothing,a very is fit shirt the fabric shirt is a the,4
2440,1915,447,Home,bad good okay the bad a okay is item product the,3
2441,4517,308,Food,a product the a the product item product item the the,3
2442,1832,400,Books,very product the is a product the good item very good is the,2
2443,1757,897,Electronics,earbuds is screen charging the earbuds screen excellent battery poor poor the,5
2444,1400,190,Books,product very the is item product item is the,1
2445,4110,802,Food,product is a good the bad good the good a the,2
2446,8332,631,Books,item the is good item a item is the,2
2447,7753,891,Books,a a is okay item is the,4
2448,8126,399,Home,okay product product product very is okay very bad bad very the,4
2449,3727,879,Food,very the okay good is a very the,4
2450,7359,639,Beauty,the the product okay good very is product okay a bad the,4
2451,6487,355,Books,okay item the a item a the,1
2452,7144,374,Food,product the a bad okay item a product a good the,5
2453,3234,372,Home,the item is item bad item bad bad product bad a the,4
2454,5928,823,Beauty,bad item okay bad is a okay item very good is is the,5
2455,7092,945,Food,is good okay okay a very item okay very a a a the,4
2456,5324,319,Beauty,a good product the product bad the very a okay okay the,4
2457,2006,398,Clothing,fit dress embroidery very dress a is the,2
2458,1355,923,Electronics,excellent excellent earbuds poor wireless life sound earbuds very poor very the,3
2459,9203,988,Home,a okay okay product okay is a item item product the,4
2460,9280,730,Home,very bad product very very good okay bad is good good the,1
2461,1342,441,Books,good the bad good okay is product product item a very the the,2
2462,5750,320,Home,very the a good bad the,3
2463,8014,178,Beauty,good item good is very very the bad the,1
2464,8535,212,Beauty,item item good is is the item the,3
2465,7962,521,Home,item bad okay good bad okay product bad the,3
2466,9358,122,Home,bad bad good the the the,4
2467,8449,841,Clothing,fit shirt embroidery fit embroidery fabric cotton color fit the,3
2468,3913,185,Electronics,earbuds is is very very charging wireless charging life very the the,5
2469,9679,388,Electronics,is sound the very poor the charging battery screen battery sound poor the,5
2470,1525,251,Books,item product the is good the okay bad good is the,3
2471,2061,430,Clothing,the dress size dress very shirt embroidery fabric the shirt a the,3
2472,6980,840,Beauty,product good a bad the the,2
2473,5317,338,Clothing,cotton cotton shirt the dress shirt fit a fabric is a the,4
2474,5416,551,Home,a bad product good item the,1
2475,2516,559,Electronics,screen is battery is is battery battery is the screen the,5
2476,2133,158,Food,is is a the the good item okay very a good the,3
2477,5710,759,Books,item a very a is okay a is bad item the,4
2478,6473,684,Electronics,earbuds screen wireless poor screen sound very is the very the,2
2479,3986,560,Food,good is item the the a the product is product okay bad the,1
2480,2062,224,Beauty,the very item product a product product the,5
2481,1052,701,Home,very good a item bad the,1
2482,3753,640,Beauty,product good a a good product item is the the,1
2483,7573,413,Food,is is is good okay a bad the bad item good the the,4
2484,4353,477,Electronics,battery life sound poor the screen very the earbuds poor the is the,4
2485,6949,654,Clothing,is the is color dress fabric dress fit the a the dress the,1
2486,4911,482,Beauty,very is is is item okay is the,5
2487,2314,726,Beauty,a okay is the a a very bad bad good the,2
2488,7054,344,Electronics,excellent charging earbuds the earbuds earbuds excellent sound battery the,1
2489,8822,482,Clothing,cotton size size fabric color size the,2
2490,3582,512,Clothing,a cotton the fabric color shirt size fit fit embroidery the,5
2491,8538,622,Books,okay the is a bad bad a good the,4
2492,7119,956,Food,product a okay very product the,1
2493,5944,756,Food,item very is is product good okay good bad okay the,3
2494,1567,850,Clothing,cotton very fabric the fit fabric color a fit fabric the,2
2495,1078,925,Home,is the the product okay bad good is item product the,5
2496,1256,407,Beauty,okay the very okay item a okay product good very the,2
2497,2861,319,Home,okay bad okay a bad item good is good is a the the,2
2498,9183,138,Books,the item okay is product product good good the,2
2499,7819,266,Food,the good good item the product product bad bad product the okay the,1
2500,5661,104,Clothing,is dress shirt dress the cotton the,4
2501,5246,583,Electronics,sound battery poor is very the very the the,1
2502,2261,152,Books,the product okay a product the,4
2503,8988,446,Beauty,good bad bad okay very good bad item bad a the,4
2504,6501,376,Electronics,earbuds is poor life the charging the,1
2505,8063,813,Clothing,the fit dress is embroidery dress very is the,3
2506,6393,281,Beauty,the a very very is a the,3
2507,5429,615,Beauty,bad product product a good okay a the,1
2508,4105,694,Food,okay very bad is the very the,1
2509,1703,255,Food,the bad item product product good is the,1
2510,3406,574,Beauty,very the item is is the a is very the,2
2511,7821,419,Beauty,okay the product okay a good the,3
2512,2558,200,Books,item item bad bad bad a the,2
2513,9898,356,Electronics,earbuds battery poor the charging battery very life the,1
2514,4976,899,Books,bad very very okay bad the product the,2
2515,3205,733,Electronics,battery is the life battery excellent the the excellent wireless the,2
2516,6538,282,Books,a item the the is good is product product is bad good the,3
2517,2196,119,Books,good product very product the the,5
2518,4397,707,Books,item bad product product bad okay the okay good very a is the,2
2519,4124,490,Home,very item very okay is very bad a product bad item the,2
2520,5492,284,Books,very is a is is item item the,2
2521,5086,419,Food,very okay is a a good good the a bad good bad the,4
2522,8855,483,Books,the product item item good the,1
2523,7792,228,Books,a a a product the product is is very the,1
2524,6881,384,Clothing,is a dress color is the,2
2525,6806,212,Clothing,size dress cotton a cotton fabric shirt fabric shirt size the,1
